Age,Gender,Educational Qualification,Location,Tenure,Monthly Salary,Incentive Earnings,Attendance %,Leave Utilization,Distance from Workplace,Number of Transfers,Performance Rating,Training Hours,Promotion History,Manager Effectiveness Score,Employee Engagement Score,Overtime Hours,Previous Attrition Label
31,Female,Bachelors,Rajshahi,10,94074,11851.73,85.7,7,22,4,1,65,0,10,5,12,No
28,Female,High School,Chittagong,8,85021,4667.5,89.46,11,16,4,5,24,1,3,3,37,No
54,Male,Bachelors,Khulna,6,113940,6881.68,86.57,5,10,4,1,78,1,9,3,45,Yes
44,Female,Bachelors,Barisal,6,75782,6716.95,79.22,15,9,2,5,13,2,3,9,37,No
42,Male,Bachelors,Sylhet,14,100519,13226.77,75.46,6,15,4,4,93,1,4,5,2,No
40,Female,Bachelors,Barisal,1,125907,20262.55,90.25,9,22,1,1,73,0,10,1,15,No
40,Male,Masters,Rajshahi,5,84315,11867.37,98.02,18,5,2,5,31,3,1,9,11,No
57,Other,High School,Khulna,3,49642,5402.0,77.66,17,20,0,5,33,3,2,10,13,No
50,Female,Masters,Barisal,10,104003,7046.06,80.27,20,2,1,1,56,0,6,6,33,No
39,Female,Masters,Chittagong,1,148714,24852.49,84.26,19,22,2,5,84,1,1,9,49,No
23,Male,Bachelors,Rajshahi,8,25205,2635.63,95.22,7,16,2,1,15,2,9,7,30,No
22,Male,Bachelors,Khulna,7,117945,18919.33,81.73,10,18,3,2,36,3,8,10,38,No
26,Female,Masters,Barisal,7,37442,4753.14,97.05,13,16,1,3,19,0,2,10,4,Yes
41,Male,Bachelors,Khulna,12,116826,18785.54,76.37,7,5,1,2,48,0,2,7,11,No
32,Female,Bachelors,Khulna,10,116644,21706.68,98.52,17,1,1,1,83,1,8,5,25,No
23,Male,Bachelors,Barisal,14,30691,5774.65,89.02,17,19,4,4,99,2,8,7,16,No
24,Male,Bachelors,Dhaka,10,63909,8325.17,91.47,11,10,4,4,46,2,1,10,43,Yes
44,Female,Masters,Sylhet,10,142833,18100.69,84.19,9,21,0,3,63,1,5,4,10,No
33,Female,Masters,Rajshahi,4,44504,3998.76,94.55,12,29,0,1,60,0,2,6,32,Yes
41,Female,Masters,Rajshahi,13,89270,16994.33,79.16,12,13,0,5,69,1,1,2,40,No
26,Female,High School,Rajshahi,11,120698,14325.39,76.22,11,23,4,2,81,1,3,10,39,No
58,Male,High School,Khulna,6,130032,8990.24,84.89,23,24,3,2,60,1,3,3,45,Yes
59,Female,Bachelors,Barisal,13,83051,9543.04,96.34,11,23,0,3,71,0,10,2,3,No
51,Male,High School,Sylhet,9,63798,4405.76,93.87,8,23,2,3,58,3,9,10,31,No
30,Female,Bachelors,Chittagong,14,74330,9319.48,87.93,14,11,4,3,60,0,10,2,30,No
55,Female,Bachelors,Rajshahi,3,112087,15041.1,89.3,17,15,3,3,37,3,1,7,10,No
56,Male,Bachelors,Barisal,9,103919,10460.84,78.25,8,2,2,3,45,3,2,5,16,No
43,Female,Bachelors,Sylhet,4,107032,6501.94,96.02,23,6,2,3,34,1,9,6,26,No
45,Female,Bachelors,Sylhet,5,66716,12777.82,94.67,14,21,4,5,45,2,5,3,7,Yes
38,Male,Bachelors,Dhaka,7,99624,16537.88,91.41,11,11,1,5,86,1,9,10,20,Yes
31,Other,Bachelors,Barisal,6,71982,12656.75,86.65,9,15,3,2,69,0,6,5,32,No
51,Male,Bachelors,Rajshahi,10,52444,5508.21,99.11,7,9,4,2,16,2,10,5,49,No
44,Male,Bachelors,Khulna,8,49734,8162.58,96.98,6,12,1,3,74,2,10,4,4,No
53,Male,Masters,Sylhet,8,66745,8196.68,91.11,15,26,4,2,82,0,3,10,31,Yes
38,Male,Masters,Sylhet,8,59571,4775.36,84.3,14,27,4,3,45,0,8,4,24,No
38,Female,PhD,Chittagong,3,116951,8030.27,90.45,17,4,2,5,82,1,9,8,7,No
35,Female,Bachelors,Dhaka,14,40389,4109.89,89.39,11,28,4,4,39,0,2,6,26,Yes
30,Female,High School,Sylhet,10,118280,8354.45,84.86,14,23,1,5,56,3,9,2,25,Yes
23,Female,Bachelors,Sylhet,6,109218,21815.24,82.67,8,27,2,1,38,3,4,2,39,No
46,Male,Masters,Khulna,7,70038,4018.66,85.18,24,24,1,5,14,2,8,2,28,No
30,Male,Bachelors,Khulna,9,124846,14503.55,89.35,20,14,1,1,74,1,5,6,8,Yes
43,Male,Masters,Chittagong,10,97795,11521.62,85.7,24,22,2,2,78,1,6,1,17,No
25,Male,Bachelors,Barisal,10,70168,6672.61,81.59,10,3,1,5,72,2,4,3,6,Yes
47,Female,Masters,Chittagong,14,103082,13988.51,94.02,13,27,0,4,65,0,5,1,41,Yes
50,Male,Masters,Chittagong,12,92690,6719.71,88.29,17,21,4,5,26,1,1,4,20,No
55,Male,High School,Khulna,4,99302,16641.71,76.69,11,17,2,5,60,2,3,1,15,No
44,Male,Bachelors,Barisal,5,139053,13886.83,84.21,22,13,2,5,46,2,4,9,2,No
58,Female,Bachelors,Khulna,8,36230,5025.15,97.12,18,8,0,3,97,3,1,6,31,Yes
32,Female,Bachelors,Dhaka,1,108301,17040.72,93.88,9,12,0,5,18,2,3,8,9,Yes
27,Female,Bachelors,Rajshahi,12,30902,5666.08,83.08,17,12,0,5,47,0,4,2,31,Yes
39,Female,Bachelors,Rajshahi,6,91758,16091.43,98.45,12,12,0,4,62,0,9,6,7,No
42,Female,Bachelors,Dhaka,4,52050,7351.87,76.92,19,27,3,1,22,0,3,4,31,Yes
57,Female,Bachelors,Rajshahi,5,124805,13511.26,99.03,23,2,2,1,99,0,3,7,49,No
59,Male,Bachelors,Barisal,11,99586,12496.12,81.14,13,29,1,4,62,2,4,8,3,No
55,Female,High School,Khulna,5,139512,23062.76,75.23,10,10,2,2,84,1,9,6,28,No
38,Female,Bachelors,Rajshahi,2,94110,17093.37,85.85,18,23,2,5,97,2,9,1,11,No
58,Female,Bachelors,Barisal,8,127033,8329.21,83.97,14,9,2,2,58,1,1,8,36,Yes
46,Female,Masters,Khulna,2,101693,10955.23,88.48,13,1,0,4,79,1,8,1,35,Yes
59,Male,High School,Barisal,4,147428,24534.6,94.92,21,29,0,2,44,1,10,9,18,No
33,Female,Masters,Dhaka,12,44575,5114.88,96.06,17,4,3,1,25,3,1,2,36,No
44,Female,Bachelors,Chittagong,13,83940,8380.08,85.03,21,23,2,3,22,0,2,10,46,No
43,Male,High School,Dhaka,5,65244,7287.65,85.75,23,14,4,2,20,3,10,6,30,No
42,Female,Bachelors,Rajshahi,14,108481,15233.63,78.7,17,16,3,3,96,2,5,8,43,No
48,Male,Bachelors,Khulna,1,39962,7991.23,76.19,13,25,0,2,11,3,6,5,25,No
52,Female,Bachelors,Barisal,6,125826,15595.99,91.03,5,18,2,4,28,1,2,2,44,Yes
27,Female,Bachelors,Rajshahi,2,125695,10215.76,76.61,5,2,0,3,54,2,10,5,5,Yes
48,Male,Bachelors,Rajshahi,14,142363,10595.65,93.35,9,6,1,2,55,0,5,1,28,No
55,Female,High School,Chittagong,5,141871,7994.78,88.48,12,3,0,4,56,1,3,8,16,No
33,Male,High School,Rajshahi,6,115388,15441.52,79.96,22,20,0,1,58,0,7,8,19,Yes
28,Female,Masters,Chittagong,11,121220,15962.95,88.49,8,19,3,5,88,3,1,2,41,Yes
31,Male,Bachelors,Khulna,8,135378,10936.52,79.57,5,13,1,4,51,0,5,6,45,No
38,Female,Bachelors,Khulna,9,102332,15789.77,85.97,19,17,4,4,42,2,3,8,46,Yes
47,Male,Masters,Barisal,13,49450,7969.66,94.99,24,14,4,1,50,1,2,10,9,Yes
42,Female,Bachelors,Chittagong,12,125382,11142.04,86.55,8,22,4,3,78,0,3,8,5,Yes
49,Male,Masters,Dhaka,6,78494,7976.17,78.72,13,11,2,2,95,3,10,7,47,No
23,Female,Bachelors,Khulna,5,70037,13907.3,93.1,24,16,4,3,28,2,4,3,31,No
22,Female,High School,Barisal,12,137666,14611.82,79.67,14,11,2,4,48,1,2,4,1,Yes
57,Other,Masters,Dhaka,4,108040,17731.55,93.46,19,29,0,2,16,3,2,1,9,No
47,Female,Bachelors,Khulna,2,136264,16066.73,86.98,7,18,4,5,48,1,3,9,36,No
50,Female,Masters,Khulna,2,55041,9302.02,86.34,6,2,3,5,43,0,2,10,26,Yes
42,Male,Bachelors,Barisal,7,35715,5905.6,96.29,9,23,1,2,53,3,6,10,40,No
32,Male,Bachelors,Barisal,5,46803,7028.1,92.72,5,21,1,4,78,3,2,2,18,No
32,Male,Masters,Sylhet,7,93906,16735.62,75.82,15,8,0,1,77,0,1,10,40,No
57,Female,High School,Rajshahi,13,86726,16554.5,82.4,16,14,1,3,72,3,8,7,15,No
56,Female,Masters,Rajshahi,11,26908,3686.33,96.77,7,2,1,3,80,3,10,8,19,No
55,Male,Bachelors,Dhaka,1,143208,12261.52,75.46,20,13,0,1,57,3,4,4,35,No
45,Female,Bachelors,Rajshahi,1,62075,6815.48,88.63,18,10,0,1,12,0,2,10,4,No
43,Female,Bachelors,Dhaka,5,89587,14669.5,93.2,16,8,0,5,94,0,4,1,17,No
26,Female,Masters,Khulna,2,78648,11611.0,90.55,24,7,3,1,43,1,2,5,7,Yes
54,Male,High School,Sylhet,8,46134,3537.08,94.01,20,13,0,2,18,0,5,10,12,No
57,Male,Bachelors,Sylhet,14,134601,7764.58,93.14,12,26,0,5,70,3,7,10,40,No
41,Female,Masters,Khulna,3,140185,21370.4,92.3,21,24,0,4,29,0,6,6,9,No
40,Female,Masters,Barisal,1,81143,7113.15,95.54,21,27,4,5,49,3,2,7,35,Yes
56,Male,High School,Chittagong,13,94123,11760.72,91.14,11,19,4,5,21,3,4,1,18,No
38,Female,Bachelors,Chittagong,2,120559,19532.01,85.06,19,24,3,3,37,3,8,4,30,No
55,Female,Bachelors,Rajshahi,10,70153,9428.56,86.8,13,15,3,1,57,0,7,5,35,No
30,Female,Bachelors,Barisal,10,27413,1713.19,92.92,8,22,1,2,83,3,7,5,28,No
47,Female,Bachelors,Dhaka,7,143488,11168.68,96.91,12,2,4,1,84,1,4,7,44,No
23,Male,Bachelors,Sylhet,6,115574,9581.0,81.81,14,22,3,3,16,2,1,4,22,Yes
30,Male,Bachelors,Rajshahi,12,47555,4217.16,83.55,19,5,3,1,91,2,7,10,31,No
30,Female,Masters,Khulna,8,35952,4846.71,98.27,22,19,1,2,92,1,6,7,48,Yes
38,Male,Masters,Barisal,7,93993,11805.04,89.46,18,1,0,1,23,2,8,8,10,No
22,Male,Bachelors,Sylhet,14,99000,7966.93,79.47,9,7,2,3,90,1,5,2,1,No
46,Male,Bachelors,Dhaka,10,146657,8818.96,91.59,13,18,1,2,96,0,8,1,31,Yes
46,Male,Bachelors,Dhaka,13,91686,6941.99,99.77,17,1,2,1,28,2,10,10,4,Yes
56,Male,Bachelors,Chittagong,8,137841,27245.27,95.59,23,1,1,3,63,1,8,10,30,No
24,Male,Masters,Rajshahi,3,57264,6887.83,93.64,15,7,1,3,69,1,9,1,12,Yes
58,Male,Bachelors,Khulna,6,130758,23549.75,80.2,16,28,0,5,76,3,1,1,21,No
51,Male,Bachelors,Sylhet,13,72553,12864.58,96.9,7,17,3,2,43,0,3,9,34,Yes
59,Female,Bachelors,Dhaka,7,79359,10057.0,88.14,6,25,4,2,98,1,6,4,18,No
55,Female,Bachelors,Sylhet,10,134885,21042.49,97.23,19,6,1,1,50,2,4,9,28,Yes
33,Female,High School,Khulna,11,123322,9731.68,83.25,9,20,0,5,40,3,8,7,22,No
40,Male,High School,Sylhet,1,34808,5334.66,76.55,11,12,2,2,48,3,10,7,18,No
58,Male,Bachelors,Rajshahi,1,77330,7026.02,86.9,8,20,3,3,87,3,1,2,15,No
38,Female,Bachelors,Chittagong,7,139672,24415.97,81.75,9,15,1,2,61,0,5,2,30,No
31,Female,Masters,Sylhet,13,63345,3962.78,92.88,20,13,2,5,56,1,4,5,15,No
33,Male,Masters,Barisal,11,94617,15703.66,98.93,19,12,1,4,29,0,1,10,25,Yes
37,Male,Bachelors,Chittagong,13,64222,4173.82,92.27,20,21,4,3,61,1,10,1,2,Yes
45,Female,Bachelors,Khulna,3,82755,15076.17,97.17,8,2,4,2,80,3,6,7,22,No
40,Male,Bachelors,Chittagong,3,33933,3245.04,86.33,10,21,3,3,71,2,10,7,8,No
29,Male,Bachelors,Sylhet,5,93207,13809.46,94.29,22,18,2,1,14,2,3,8,23,Yes
52,Female,Bachelors,Sylhet,11,68739,8463.51,96.08,7,28,4,3,66,0,5,7,32,No
42,Male,Bachelors,Barisal,6,72738,7633.52,92.77,9,4,0,2,13,3,6,8,13,No
38,Male,Bachelors,Dhaka,2,121753,17875.32,87.69,6,10,3,1,20,1,4,3,27,No
44,Male,High School,Barisal,3,129691,24917.33,90.65,20,11,1,1,28,0,10,3,23,No
58,Female,High School,Sylhet,6,130137,7312.46,92.51,10,21,2,1,93,3,10,8,42,No
37,Male,High School,Chittagong,3,109544,20575.42,81.33,19,6,2,4,36,0,6,9,49,Yes
27,Male,Masters,Barisal,14,46883,6627.49,95.24,22,6,0,4,38,2,7,10,6,Yes
29,Male,Bachelors,Barisal,5,123818,21184.91,98.76,10,9,4,1,27,3,2,4,37,No
46,Female,Bachelors,Dhaka,9,123510,13287.36,86.63,17,20,2,2,46,0,7,8,43,No
39,Male,Bachelors,Sylhet,12,124251,15006.59,92.53,17,13,0,1,70,1,7,1,24,Yes
46,Other,Masters,Sylhet,3,68401,12334.59,93.43,5,5,0,1,56,2,2,2,1,No
33,Male,Masters,Khulna,12,40380,4531.73,91.56,20,6,1,3,98,1,3,10,44,No
36,Other,Masters,Dhaka,11,43212,5626.16,88.68,8,4,0,3,29,0,3,10,0,No
47,Female,High School,Khulna,13,53174,2819.78,97.04,21,6,3,3,79,3,1,10,22,No
47,Male,Bachelors,Khulna,13,31861,2351.01,86.22,22,18,2,5,58,2,1,9,46,Yes
53,Male,Masters,Khulna,6,31094,4547.59,76.53,20,28,3,3,24,1,10,2,39,No
31,Male,High School,Rajshahi,11,129649,20425.75,96.11,5,13,0,3,27,1,6,2,17,No
37,Male,Bachelors,Khulna,5,76319,10485.48,91.85,10,23,0,2,47,3,9,8,46,Yes
28,Female,Masters,Barisal,5,71728,5128.3,96.23,15,3,3,4,98,0,9,5,7,Yes
38,Male,Bachelors,Chittagong,11,49363,5766.13,78.46,10,10,1,4,93,1,1,5,33,No
44,Male,High School,Barisal,14,112846,11652.95,75.77,21,4,0,4,31,0,7,6,42,No
47,Male,High School,Barisal,14,64300,7995.65,98.36,8,25,3,5,85,0,6,8,7,No
42,Female,Bachelors,Sylhet,6,79808,14409.28,78.69,18,15,3,1,69,0,4,8,28,No
43,Male,High School,Rajshahi,6,30943,5148.27,95.24,18,12,2,3,75,3,3,9,12,Yes
28,Male,Bachelors,Khulna,1,105105,6579.41,95.58,24,15,1,2,35,0,9,10,0,No
35,Male,Masters,Sylhet,11,67616,12410.67,92.72,12,29,4,5,73,2,10,3,28,Yes
36,Female,High School,Dhaka,9,99329,11995.47,78.28,6,21,3,4,67,3,5,9,49,No
28,Female,Masters,Dhaka,5,128743,20802.21,91.68,9,25,2,5,12,1,8,3,36,Yes
30,Male,Bachelors,Sylhet,1,50287,3570.67,97.23,8,26,4,2,39,3,4,1,0,Yes
29,Male,High School,Chittagong,8,58971,8881.5,85.64,14,29,2,5,28,1,4,5,43,No
44,Male,Masters,Sylhet,7,81152,6934.35,85.34,24,26,2,4,19,2,6,7,4,No
50,Male,Masters,Sylhet,7,67351,7796.36,86.07,7,10,1,1,98,0,6,3,47,Yes
39,Female,Bachelors,Rajshahi,14,137715,7234.09,77.06,20,12,0,4,55,0,3,9,49,Yes
52,Female,Masters,Dhaka,5,85040,6185.95,97.3,14,26,1,4,28,0,2,1,1,No
51,Male,Masters,Dhaka,1,121905,7779.01,96.73,19,22,4,4,67,0,9,6,46,Yes
56,Female,Masters,Khulna,9,113559,9761.72,99.95,8,8,1,5,94,3,2,6,21,Yes
39,Male,Bachelors,Barisal,11,147377,9579.9,89.63,5,21,0,2,15,2,9,8,29,No
38,Female,Masters,Sylhet,9,85616,13166.59,93.78,19,21,1,4,60,1,8,3,10,No
35,Female,PhD,Sylhet,8,136421,7415.3,80.07,14,3,1,5,23,3,10,5,28,No
52,Male,Masters,Chittagong,5,48897,6975.7,91.69,24,7,1,2,67,0,7,10,41,No
45,Female,High School,Dhaka,14,48010,3413.81,91.24,22,18,3,1,17,0,5,5,2,Yes
56,Male,Bachelors,Chittagong,3,65154,12494.86,97.53,20,27,3,4,11,0,3,8,44,Yes
55,Male,Bachelors,Rajshahi,8,126435,24018.11,95.77,13,28,1,3,27,1,2,7,12,No
24,Male,High School,Khulna,1,146822,12307.42,98.46,23,3,0,5,95,1,8,3,2,No
58,Male,PhD,Chittagong,3,45114,6413.55,96.72,21,15,0,1,66,3,2,7,9,No
47,Female,High School,Dhaka,12,44050,2387.55,96.72,14,2,0,1,44,2,8,10,3,No
44,Female,High School,Rajshahi,11,140237,26612.53,76.59,23,15,0,1,75,1,5,8,13,No
36,Female,Masters,Sylhet,7,46125,5924.67,96.15,12,13,2,5,65,3,9,5,22,No
25,Female,Bachelors,Rajshahi,14,119094,6726.84,90.19,23,24,1,2,91,1,4,5,16,Yes
50,Female,High School,Barisal,4,75396,7643.27,84.51,9,20,1,3,52,3,8,1,0,Yes
43,Male,Bachelors,Chittagong,7,69846,4297.44,76.41,6,10,2,2,82,0,7,8,14,No
46,Male,Bachelors,Dhaka,12,45396,4945.52,91.94,19,24,0,4,81,1,8,6,1,No
34,Male,High School,Chittagong,11,117661,17706.68,83.21,21,24,4,3,17,0,5,6,17,Yes
39,Female,PhD,Sylhet,13,148725,17918.91,86.69,14,24,4,2,14,2,2,5,38,No
54,Female,Bachelors,Sylhet,14,113116,12166.57,92.04,6,24,2,4,22,0,7,5,21,No
37,Male,Bachelors,Dhaka,5,144233,9789.61,97.79,13,8,4,3,16,2,3,3,27,Yes
23,Female,Bachelors,Barisal,6,63973,5549.07,95.64,6,16,3,5,30,1,10,3,29,No
56,Female,Bachelors,Khulna,14,48574,3158.35,86.26,22,28,1,4,46,2,10,2,12,No
55,Female,Bachelors,Rajshahi,7,115155,19705.88,84.69,16,25,4,2,54,0,10,9,2,Yes
51,Male,Bachelors,Rajshahi,13,38869,2731.95,80.99,19,16,3,3,61,1,10,8,2,No
34,Male,Bachelors,Sylhet,10,91194,12703.87,84.31,24,2,1,4,57,3,2,3,44,No
34,Male,Masters,Chittagong,12,87167,8839.7,77.78,10,9,3,4,71,1,3,5,25,No
39,Male,High School,Chittagong,7,81147,6807.97,99.28,22,8,1,5,87,3,4,10,3,No
53,Male,Bachelors,Barisal,7,137686,20091.18,89.35,17,11,1,4,60,0,10,5,15,No
53,Female,Masters,Khulna,7,37122,4400.83,78.2,8,26,4,3,13,1,7,8,27,No
56,Male,High School,Chittagong,11,68827,7572.47,83.82,16,1,2,1,95,3,10,6,7,No
50,Female,High School,Rajshahi,13,38335,5325.8,88.68,13,21,4,3,65,0,1,7,39,Yes
50,Male,Bachelors,Chittagong,13,145464,17992.46,88.32,6,11,0,3,84,2,6,5,15,No
37,Female,Bachelors,Khulna,7,88576,8461.01,75.89,20,18,3,5,43,3,6,1,30,Yes
31,Male,High School,Rajshahi,3,46677,6248.15,98.77,5,26,0,5,54,2,8,8,22,Yes
51,Female,Bachelors,Chittagong,12,53223,8006.06,81.88,8,21,1,4,25,1,2,4,1,No
46,Female,Bachelors,Rajshahi,3,54814,2960.17,75.4,19,29,4,5,18,3,2,5,8,Yes
41,Male,Bachelors,Sylhet,7,108611,13020.37,76.91,24,15,0,4,89,0,1,1,26,No
26,Male,Bachelors,Sylhet,14,68185,3999.22,89.5,5,24,0,1,25,0,3,3,44,Yes
22,Female,Bachelors,Barisal,2,101794,7935.94,78.44,24,9,0,2,40,2,7,2,21,No
51,Male,Masters,Sylhet,14,121063,16231.68,76.04,19,9,1,5,22,0,8,2,43,No
24,Male,Masters,Chittagong,2,100675,18114.29,84.49,7,1,1,5,14,1,7,1,33,Yes
35,Male,Masters,Khulna,3,67325,12281.48,90.57,17,7,1,1,56,1,9,6,8,No
51,Male,Bachelors,Rajshahi,14,65503,3962.38,77.8,22,12,0,5,48,2,8,8,32,No
25,Female,Bachelors,Dhaka,4,44514,5024.11,82.83,17,27,3,1,27,3,8,3,37,Yes
39,Male,Bachelors,Sylhet,6,81196,11160.47,85.44,14,24,4,4,29,0,2,1,33,Yes
58,Female,High School,Sylhet,13,45917,3308.8,78.99,24,10,4,5,11,1,1,10,34,Yes
46,Female,High School,Dhaka,8,79699,13135.58,87.65,11,19,1,5,49,3,6,2,46,Yes
22,Female,Bachelors,Dhaka,10,119633,19336.91,77.13,12,29,0,4,39,1,7,3,25,Yes
36,Female,Bachelors,Chittagong,10,75119,13934.66,76.16,5,16,3,5,19,1,6,6,6,No
30,Female,Bachelors,Rajshahi,7,108324,5554.09,88.0,22,6,2,3,73,3,7,3,44,Yes
36,Male,PhD,Sylhet,4,50061,4130.16,81.2,16,11,1,1,51,3,8,9,47,No
45,Female,High School,Khulna,2,34947,6083.5,77.38,22,19,2,2,84,0,2,1,44,Yes
25,Female,High School,Chittagong,2,106080,15974.27,85.6,16,25,4,3,62,2,1,7,26,No
33,Female,High School,Chittagong,4,110550,20358.72,97.88,24,29,4,2,62,2,10,10,11,No
58,Female,Bachelors,Khulna,6,105331,6169.97,93.1,13,19,3,3,49,1,8,8,16,No
58,Male,Bachelors,Khulna,3,57632,8042.23,95.39,6,18,3,3,25,2,8,9,20,No
27,Male,Bachelors,Barisal,6,44352,6003.35,96.8,18,25,2,3,57,1,8,8,42,No
45,Female,Bachelors,Khulna,5,48653,2693.0,99.32,8,15,4,1,70,3,10,5,21,No
32,Male,Masters,Dhaka,5,92115,11701.21,94.08,19,27,3,2,90,1,7,1,25,No
34,Female,Masters,Sylhet,2,122294,17295.8,90.21,21,29,3,4,47,0,2,1,38,Yes
55,Male,PhD,Barisal,8,68755,5410.6,84.14,23,16,4,4,53,1,4,8,12,Yes
46,Male,Masters,Dhaka,5,129296,11765.86,79.54,10,14,4,5,24,1,9,7,41,No
28,Male,Bachelors,Barisal,11,123354,18016.11,92.17,13,8,0,1,70,0,8,5,41,No
25,Male,High School,Sylhet,2,96988,11662.34,99.87,21,8,3,1,16,0,4,10,44,No
29,Male,High School,Barisal,7,62921,11244.11,86.68,19,2,2,1,39,2,8,3,22,No
41,Male,High School,Dhaka,13,84003,8514.31,93.09,9,6,1,3,45,3,10,9,29,No
50,Other,Bachelors,Rajshahi,9,105876,9528.73,87.38,22,13,1,1,99,3,6,4,16,No
31,Female,Masters,Sylhet,9,71668,14170.91,85.8,8,13,4,4,20,0,9,6,26,No
55,Male,Bachelors,Chittagong,1,80175,14966.3,85.26,6,21,2,1,79,3,1,4,19,Yes
47,Female,High School,Sylhet,7,72738,3953.23,87.62,23,12,0,3,38,1,6,9,6,No
24,Female,Bachelors,Sylhet,9,78452,12992.38,84.17,9,2,3,2,88,3,4,4,3,No
27,Female,Masters,Sylhet,6,93323,6210.67,93.72,8,21,0,1,15,0,3,8,48,No
26,Male,Bachelors,Rajshahi,1,71149,3850.78,96.86,9,20,2,2,85,3,5,3,30,Yes
26,Female,Masters,Dhaka,2,138893,12646.81,97.07,23,25,0,5,60,0,10,8,29,No
44,Female,Masters,Chittagong,4,40839,3691.92,80.69,17,12,4,3,89,2,8,3,30,No
30,Male,Masters,Dhaka,14,27155,4695.04,97.4,20,17,1,1,47,0,10,5,3,No
56,Male,Masters,Barisal,4,32019,5014.18,83.54,16,6,4,5,82,1,6,1,17,No
41,Female,Masters,Barisal,2,79512,15683.06,82.73,13,7,3,5,31,1,1,6,19,No
56,Male,Bachelors,Barisal,8,86690,13586.66,93.17,20,28,4,2,99,1,6,2,39,No
39,Female,High School,Dhaka,2,111150,12530.87,82.62,18,6,2,4,63,0,7,3,39,Yes
38,Male,Bachelors,Khulna,3,51190,7926.22,76.32,5,21,2,4,49,0,6,1,47,No
45,Female,High School,Rajshahi,14,130911,26171.58,84.34,24,28,3,4,16,1,3,6,46,Yes
24,Female,PhD,Khulna,4,35928,5623.5,93.04,8,4,3,4,49,3,9,5,49,Yes
53,Male,Bachelors,Barisal,9,73425,12060.22,83.17,13,21,1,3,33,0,10,10,22,Yes
56,Male,Masters,Rajshahi,10,99134,18910.28,90.74,23,9,0,1,50,3,10,2,37,No
59,Female,Bachelors,Dhaka,1,134875,9043.06,91.5,18,5,1,1,60,2,4,8,8,No
34,Female,Bachelors,Barisal,8,111117,17302.88,93.34,16,10,4,3,48,2,5,9,15,No
46,Female,Masters,Dhaka,12,149264,26512.41,97.43,8,15,0,2,92,2,5,3,20,Yes
30,Male,Bachelors,Rajshahi,14,73974,14288.58,85.81,11,8,3,1,52,2,3,6,8,No
25,Male,Bachelors,Dhaka,5,135191,11037.72,79.16,21,23,2,5,78,1,2,6,24,No
35,Male,High School,Dhaka,7,72796,9142.4,82.97,5,4,4,1,68,0,8,10,48,No
58,Female,Bachelors,Chittagong,8,73743,11215.07,85.8,18,26,1,3,34,2,7,6,35,No
55,Male,Bachelors,Khulna,5,137143,11947.92,92.85,19,5,3,2,34,1,5,8,46,No
32,Male,Bachelors,Khulna,8,104455,14631.11,75.33,16,7,0,1,82,2,1,5,42,Yes
24,Female,Bachelors,Khulna,10,128716,11408.98,82.89,16,6,0,3,33,0,10,10,13,No
49,Female,Masters,Sylhet,11,95035,9505.26,94.5,10,13,2,5,71,2,1,10,16,No
50,Male,Masters,Chittagong,8,62677,7284.81,91.77,17,19,3,4,52,2,8,8,27,No
30,Male,Bachelors,Barisal,9,81321,10521.19,93.29,20,10,3,5,68,3,4,3,44,No
24,Female,Bachelors,Barisal,2,138782,16293.68,95.3,18,15,4,5,63,3,4,7,40,Yes
46,Female,Masters,Barisal,3,134398,16662.57,94.58,11,3,4,2,88,3,9,1,47,Yes
55,Male,Bachelors,Khulna,1,83973,7959.66,92.05,20,18,0,1,35,3,2,4,7,No
33,Female,Bachelors,Khulna,4,77414,5716.62,85.99,13,14,1,4,63,2,5,5,13,No
30,Female,Bachelors,Chittagong,5,50602,2889.5,99.59,18,3,0,3,70,2,6,7,14,No
36,Male,Masters,Dhaka,11,142677,11328.1,89.23,11,11,4,4,84,3,6,6,38,No
46,Male,Bachelors,Khulna,1,54692,7508.75,80.07,16,10,4,1,88,0,10,6,24,No
26,Male,Bachelors,Barisal,8,130958,21990.12,82.32,7,29,4,2,53,1,3,2,10,Yes
32,Female,Bachelors,Dhaka,2,73750,5559.8,92.34,18,17,0,1,18,2,10,2,28,No
55,Male,Bachelors,Khulna,1,141912,9406.4,98.12,23,13,3,3,51,3,6,2,2,Yes
45,Female,High School,Rajshahi,2,46760,7593.52,79.47,15,25,1,4,38,1,10,10,38,No
36,Female,Bachelors,Sylhet,13,93456,8950.63,77.06,9,2,1,5,88,3,10,8,21,No
59,Male,Masters,Khulna,5,49085,9459.9,97.04,17,28,4,1,90,3,5,7,36,Yes
29,Female,PhD,Rajshahi,9,88964,13980.49,97.88,14,13,2,2,89,0,8,1,40,Yes
26,Female,Bachelors,Chittagong,9,47925,4745.22,81.91,11,19,0,2,67,0,4,9,19,No
47,Male,Bachelors,Rajshahi,2,30615,2860.4,84.43,21,5,3,4,95,2,10,8,18,No
39,Male,Bachelors,Chittagong,2,62083,7981.07,91.5,20,16,4,5,72,3,10,9,12,No
27,Male,Masters,Khulna,3,145788,9020.15,83.25,12,10,2,3,58,1,3,4,26,No
58,Female,Masters,Chittagong,7,135764,9184.64,96.93,21,12,4,5,20,2,6,5,18,Yes
34,Other,Bachelors,Rajshahi,11,93319,7127.58,77.69,17,20,2,4,98,0,10,5,15,No
