Age,Gender,Educational Qualification,Location,Tenure,Monthly Salary,Incentive Earnings,Attendance %,Leave Utilization,Distance from Workplace,Number of Transfers,Performance Rating,Training Hours,Promotion History,Manager Effectiveness Score,Employee Engagement Score,Overtime Hours,Previous Attrition Label
47,Male,Bachelors,Barisal,4,19883,1891.58,91.1,10,16,4,2,82,1,5,1,48,Yes
37,Female,Bachelors,Chittagong,2,112446,7270.44,79.88,18,19,4,2,85,1,10,4,45,Yes
39,Male,Bachelors,Barisal,4,62225,7279.29,76.17,22,23,0,3,13,2,2,8,47,Yes
30,Male,Bachelors,Sylhet,4,89945,8247.08,90.79,12,7,4,2,84,0,9,9,26,No
40,Female,Bachelors,Chittagong,2,69196,3924.12,76.77,18,3,4,1,17,1,5,6,49,Yes
27,Other,Bachelors,Sylhet,14,21914,1985.64,88.97,15,4,3,5,49,0,8,8,28,No
23,Female,Bachelors,Sylhet,8,39133,3840.3,95.25,13,3,4,4,57,3,9,4,28,No
24,Male,High School,Sylhet,6,90283,9847.36,81.4,14,10,1,4,98,1,8,1,15,No
27,Male,PhD,Barisal,9,30671,5854.51,89.78,14,29,0,2,18,2,4,8,39,Yes
50,Female,Bachelors,Sylhet,9,63527,10102.6,83.97,10,2,4,4,65,0,3,5,3,No
57,Female,Masters,Sylhet,14,107325,15146.15,89.11,11,18,2,1,34,3,7,7,33,No
53,Male,Masters,Dhaka,11,125417,16941.3,77.82,19,25,3,3,74,2,9,4,46,Yes
22,Male,High School,Barisal,12,132990,12361.09,86.63,23,11,0,5,87,2,9,4,9,No
56,Male,Bachelors,Rajshahi,5,72832,7864.26,92.18,8,14,2,2,12,3,8,3,1,No
36,Female,Bachelors,Chittagong,6,56904,9823.23,79.05,7,7,0,5,26,2,7,2,31,No
53,Male,Masters,Barisal,14,28456,2603.32,81.49,7,3,2,2,28,0,9,4,19,No
49,Female,Masters,Sylhet,1,20139,3539.43,99.36,6,10,0,4,17,0,1,8,8,Yes
50,Female,Bachelors,Rajshahi,11,69184,4152.06,81.39,20,10,3,4,42,2,4,8,23,No
51,Male,High School,Khulna,2,133765,9855.12,78.25,16,22,0,3,55,2,2,4,43,Yes
25,Male,Bachelors,Khulna,1,58276,11634.85,76.39,7,20,1,4,28,2,9,2,42,Yes
56,Male,Bachelors,Barisal,9,22015,1180.44,86.28,11,20,2,1,54,2,8,10,28,No
44,Male,High School,Dhaka,7,34077,5189.8,84.24,12,10,3,3,95,2,5,1,9,No
41,Female,High School,Sylhet,13,79151,15727.71,88.59,10,2,0,4,36,1,2,7,26,No
32,Male,Masters,Dhaka,4,99116,5512.85,86.49,19,7,2,1,21,3,8,5,41,Yes
52,Male,Bachelors,Rajshahi,1,99911,18365.28,76.48,5,4,0,5,44,1,4,5,5,No
50,Female,Bachelors,Sylhet,14,85628,9284.36,97.17,9,14,3,1,81,3,5,9,28,No
32,Male,Bachelors,Chittagong,7,139932,14119.89,79.39,13,20,1,1,56,3,7,3,26,No
29,Male,Masters,Sylhet,7,101162,18480.36,78.42,9,18,4,5,87,0,6,1,33,No
53,Male,Bachelors,Sylhet,12,135981,23036.18,86.31,10,5,4,1,94,0,2,1,48,Yes
45,Male,Bachelors,Rajshahi,5,37326,3281.78,96.13,6,6,2,4,54,3,4,4,32,No
30,Male,Bachelors,Khulna,9,96390,12458.66,96.07,14,8,3,1,65,0,8,5,39,No
38,Male,High School,Dhaka,12,23320,3719.62,77.58,9,7,1,1,13,0,8,5,5,No
53,Male,Bachelors,Sylhet,5,68099,12649.54,81.38,17,29,0,4,29,2,3,10,25,No
35,Female,Bachelors,Sylhet,10,27454,5298.21,77.18,13,26,3,4,49,3,7,3,36,No
33,Male,Bachelors,Barisal,8,103811,15168.34,97.8,16,5,2,2,16,3,1,5,14,Yes
24,Female,PhD,Dhaka,1,51024,3113.17,95.48,12,6,4,5,29,0,3,4,35,No
35,Male,Bachelors,Chittagong,6,82833,4263.6,99.16,12,14,2,3,17,1,7,7,33,No
48,Male,Bachelors,Rajshahi,7,29462,4126.83,90.59,12,21,2,3,88,2,3,9,6,No
42,Female,Bachelors,Rajshahi,2,90420,5539.36,86.73,16,18,0,3,32,0,5,1,24,No
54,Male,Masters,Khulna,3,111423,19366.35,94.61,10,23,1,1,72,0,4,3,45,Yes
29,Female,Bachelors,Sylhet,3,32136,5960.21,96.76,10,8,1,2,73,1,3,2,18,No
40,Male,Bachelors,Barisal,14,28139,5446.82,86.4,17,9,0,2,67,1,8,10,6,No
22,Male,High School,Sylhet,13,33481,1697.91,87.9,5,10,1,4,40,2,6,6,46,Yes
54,Male,Masters,Khulna,10,61379,3926.11,94.34,15,6,3,3,55,3,1,8,47,Yes
46,Female,Bachelors,Rajshahi,14,90482,8714.14,98.89,13,10,0,4,76,3,4,2,1,No
36,Female,High School,Chittagong,6,56187,7680.6,93.78,5,22,1,5,72,0,2,10,5,No
48,Male,Masters,Khulna,13,131198,15684.42,97.35,16,20,2,3,19,1,10,10,42,Yes
29,Female,Bachelors,Chittagong,2,39944,7056.87,99.27,14,24,0,4,59,1,4,4,48,Yes
29,Male,Bachelors,Sylhet,3,128769,8122.48,94.86,10,28,0,3,46,2,2,4,24,Yes
23,Female,Bachelors,Dhaka,11,46407,4686.3,79.72,5,7,0,3,94,1,4,10,41,Yes
40,Female,Bachelors,Barisal,10,70220,5482.48,96.38,10,2,2,5,74,2,9,4,40,No
40,Male,Bachelors,Dhaka,3,142691,28177.44,76.85,6,15,3,1,97,0,2,8,15,Yes
39,Male,High School,Dhaka,9,119682,23065.01,87.96,19,13,1,3,21,1,8,7,23,No
49,Female,Bachelors,Khulna,14,88886,11810.92,93.3,20,16,4,3,91,3,4,7,34,No
23,Female,Masters,Khulna,4,45647,7489.14,79.88,24,19,2,3,90,3,3,6,13,No
35,Male,Masters,Chittagong,6,28582,5445.06,98.65,24,5,3,5,59,2,7,9,5,No
44,Male,Masters,Barisal,11,83257,8224.18,99.8,19,2,4,1,34,3,8,9,26,No
36,Male,Masters,Sylhet,7,72874,4955.66,88.22,17,3,0,4,47,3,4,6,49,Yes
52,Female,Bachelors,Sylhet,11,18853,1166.68,96.47,8,8,2,5,50,0,10,6,43,Yes
40,Male,Bachelors,Dhaka,9,135647,25518.39,83.35,12,2,3,2,30,3,8,2,3,No
36,Male,Bachelors,Chittagong,3,146993,29254.29,89.57,7,6,2,3,30,0,5,1,21,No
43,Male,Masters,Chittagong,12,108985,20632.54,93.09,9,16,4,4,21,3,4,9,1,No
46,Male,High School,Dhaka,5,64449,6513.15,78.15,24,29,0,3,85,3,9,7,24,No
29,Male,Masters,Chittagong,10,127448,11268.34,95.66,20,26,2,1,36,1,6,8,35,Yes
51,Male,High School,Rajshahi,12,95031,18114.81,83.61,16,27,4,4,46,2,1,1,10,Yes
58,Male,High School,Chittagong,8,145471,13175.95,99.37,7,15,0,5,57,3,9,7,5,No
41,Male,High School,Chittagong,4,76103,10782.27,95.02,6,10,4,3,91,0,1,8,29,No
51,Male,Bachelors,Chittagong,8,74390,9852.96,91.3,18,19,0,5,90,3,1,6,9,No
30,Female,Masters,Barisal,1,41613,3886.3,94.25,18,2,3,5,10,0,4,9,35,No
59,Male,Bachelors,Chittagong,4,20055,3758.08,85.61,24,14,4,1,93,1,4,10,23,Yes
32,Female,Masters,Chittagong,7,43416,2247.25,85.18,7,17,0,1,36,1,6,7,5,No
23,Female,Bachelors,Sylhet,1,53151,5125.5,82.73,12,6,1,3,26,3,9,5,29,No
45,Male,Bachelors,Dhaka,14,76499,4193.46,95.93,14,22,3,5,75,3,4,7,7,No
35,Male,High School,Rajshahi,7,138248,22310.79,85.84,8,1,2,3,30,1,7,2,11,No
58,Male,Bachelors,Rajshahi,13,60127,4401.88,91.6,5,3,3,4,54,2,2,9,24,No
25,Other,Bachelors,Dhaka,9,130778,9872.4,79.91,18,3,2,1,46,1,8,6,29,No
35,Male,Masters,Sylhet,5,137154,14115.61,81.59,8,19,2,2,46,3,10,2,15,No
51,Male,Bachelors,Barisal,1,53015,4030.02,85.97,22,19,4,3,60,3,1,1,24,No
31,Female,Masters,Dhaka,9,27750,4265.16,95.84,5,23,3,4,31,3,5,5,43,Yes
36,Female,Masters,Sylhet,3,70865,13628.81,92.0,9,16,4,5,81,0,4,1,26,No
27,Other,Bachelors,Chittagong,4,35673,2720.63,83.19,24,25,2,4,25,3,6,6,7,No
45,Female,High School,Barisal,6,15795,2749.95,87.07,20,14,4,3,63,2,1,7,9,Yes
31,Male,PhD,Rajshahi,11,104896,6015.23,77.03,22,22,1,1,69,0,3,7,49,Yes
49,Female,Bachelors,Barisal,8,108619,10449.62,88.93,6,24,1,2,17,3,9,7,6,No
59,Male,Bachelors,Dhaka,1,37630,6746.5,77.14,7,14,3,2,95,2,9,4,38,No
51,Male,Bachelors,Chittagong,8,65401,5160.11,80.62,17,24,0,1,40,2,5,1,20,No
41,Male,Bachelors,Khulna,8,23262,2844.0,78.7,9,6,0,2,93,1,2,7,0,Yes
56,Male,Bachelors,Khulna,5,39069,3851.28,88.91,11,24,3,5,46,2,1,2,13,No
49,Male,Masters,Sylhet,3,101824,6662.1,84.74,22,20,1,2,79,0,4,1,44,Yes
38,Male,High School,Dhaka,2,29129,4307.81,75.1,17,11,3,2,97,0,8,3,14,No
59,Male,Bachelors,Sylhet,11,123955,22396.41,84.37,12,5,4,3,21,0,7,3,25,No
48,Male,Bachelors,Barisal,4,44855,6464.12,80.07,6,7,1,5,90,1,8,9,4,No
41,Female,Bachelors,Chittagong,8,40586,6371.83,88.07,13,7,1,1,80,2,8,3,37,No
51,Female,Bachelors,Barisal,6,15024,1529.66,92.03,12,26,3,1,42,0,6,1,9,Yes
40,Male,Masters,Chittagong,3,37966,3482.55,88.19,14,5,2,4,51,1,4,10,1,No
53,Female,High School,Khulna,14,100167,5892.66,88.97,16,10,4,5,60,0,8,8,20,No
34,Male,Bachelors,Chittagong,1,88880,4581.89,92.68,19,14,2,5,88,1,2,4,13,No
27,Other,Bachelors,Rajshahi,6,26667,5166.2,80.86,15,4,1,1,90,0,9,3,7,No
30,Male,PhD,Dhaka,13,67892,12583.79,76.47,8,5,3,1,18,1,1,7,49,Yes
33,Male,Bachelors,Barisal,3,112212,12841.89,81.66,21,18,4,1,50,2,10,10,17,No
34,Male,Masters,Rajshahi,7,135289,18550.49,82.08,14,20,0,4,48,1,8,5,9,No
25,Male,Bachelors,Sylhet,13,95300,15458.21,95.62,10,26,4,1,27,2,1,10,31,Yes
43,Male,Masters,Barisal,4,43995,4840.49,99.75,7,24,1,2,30,3,4,7,30,No
53,Male,High School,Chittagong,1,17241,2015.58,93.12,11,5,3,1,56,3,4,7,10,Yes
53,Female,Masters,Dhaka,7,44992,7324.13,90.88,10,3,4,3,83,1,2,9,7,No
42,Male,Bachelors,Khulna,5,73527,12471.26,98.76,15,25,2,1,17,1,5,9,36,No
34,Female,High School,Chittagong,9,19405,1459.43,76.54,8,16,2,2,26,0,7,7,0,Yes
35,Male,Masters,Barisal,9,68474,6295.31,98.16,13,5,2,3,59,3,9,3,12,No
46,Male,Bachelors,Rajshahi,11,85420,9343.66,95.96,14,19,4,3,72,2,1,10,36,No
25,Female,Masters,Rajshahi,4,85517,5144.46,87.31,14,14,3,3,53,3,1,10,40,No
52,Male,Bachelors,Barisal,10,74509,9378.2,83.33,22,7,4,2,72,3,2,4,7,Yes
28,Male,Masters,Sylhet,5,86160,5139.87,83.96,14,16,3,4,56,2,5,4,13,No
50,Male,High School,Chittagong,4,91268,6626.63,91.15,14,10,3,1,34,1,10,7,15,No
43,Male,Masters,Barisal,1,51737,8440.89,94.57,7,24,0,3,69,1,1,3,25,No
27,Male,Bachelors,Barisal,12,27061,1680.58,77.35,23,11,1,1,25,2,1,4,42,Yes
25,Male,Bachelors,Dhaka,2,99530,7763.42,86.97,8,24,4,4,20,2,8,5,10,No
38,Female,High School,Chittagong,1,104978,11701.44,98.13,16,21,3,5,89,1,10,1,14,No
47,Female,High School,Chittagong,4,146492,19276.99,92.78,24,18,1,4,97,1,4,7,23,No
58,Male,High School,Barisal,8,114445,16327.21,80.98,5,8,1,5,12,0,5,2,33,No
31,Female,Bachelors,Sylhet,14,53158,5094.78,93.79,21,20,1,5,62,3,6,10,5,No
59,Female,Bachelors,Dhaka,12,77547,10306.0,78.19,24,18,1,1,70,3,10,9,28,No
25,Female,High School,Barisal,13,64698,6236.41,79.82,14,18,4,1,81,3,6,8,4,No
46,Female,Bachelors,Sylhet,7,25495,1365.29,99.41,23,13,3,1,93,2,2,6,13,Yes
56,Male,Masters,Chittagong,13,107155,17609.29,99.76,18,15,3,1,44,1,4,8,1,No
39,Female,Bachelors,Dhaka,5,78060,6123.33,97.46,24,1,4,2,69,2,6,1,24,No
27,Male,High School,Dhaka,13,66373,3814.97,97.32,15,6,2,2,35,0,4,7,33,No
36,Male,High School,Dhaka,2,105236,6179.11,82.75,20,1,3,4,35,2,10,4,37,No
36,Male,Bachelors,Barisal,14,147419,14389.53,97.93,17,26,3,5,13,2,2,1,45,Yes
42,Female,PhD,Barisal,12,15906,2096.76,90.75,19,29,3,1,29,2,1,5,37,Yes
35,Male,Bachelors,Dhaka,7,72806,4037.24,89.03,15,19,4,5,89,1,7,8,3,No
23,Male,Bachelors,Dhaka,1,74928,12420.92,97.32,8,12,2,2,82,3,6,6,37,No
31,Male,Masters,Chittagong,1,15046,949.22,92.87,18,11,4,3,25,3,2,5,19,Yes
24,Male,Masters,Dhaka,3,145539,8554.35,89.8,7,26,3,4,64,0,1,8,18,Yes
49,Female,Bachelors,Dhaka,2,144175,13103.89,83.99,8,1,1,5,50,3,2,10,2,No
46,Female,Masters,Sylhet,10,62707,10038.49,75.18,14,24,2,1,95,3,4,3,44,Yes
39,Male,Bachelors,Rajshahi,1,78796,8978.93,82.95,18,24,1,4,16,2,7,4,16,No
52,Male,High School,Chittagong,7,49296,5442.21,98.46,15,10,3,5,80,0,10,6,32,No
42,Male,Bachelors,Chittagong,10,110441,17828.08,84.2,10,28,0,5,19,0,3,4,48,Yes
44,Male,Masters,Khulna,2,94691,15286.81,79.94,14,16,3,3,68,1,4,4,36,No
31,Female,High School,Barisal,7,50204,6158.82,99.21,24,23,4,3,11,1,10,3,48,Yes
45,Female,PhD,Dhaka,8,30250,5760.65,82.24,17,10,3,2,35,0,4,9,35,No
58,Male,Masters,Dhaka,3,102257,16726.71,85.12,8,21,2,1,26,3,5,7,26,No
52,Male,Bachelors,Chittagong,11,119650,21578.5,99.64,10,29,1,5,84,2,9,10,32,No
51,Female,Bachelors,Khulna,14,59963,5769.53,99.22,16,13,3,1,28,1,2,6,33,Yes
25,Female,Bachelors,Sylhet,6,79708,14588.41,96.99,22,16,1,4,32,0,2,10,39,No
34,Female,Masters,Khulna,7,21262,3158.6,99.19,8,9,4,5,99,3,5,9,16,No
55,Male,Masters,Rajshahi,3,138313,14285.56,77.65,6,26,4,1,27,1,8,1,49,Yes
37,Female,Masters,Barisal,12,95866,13461.35,75.06,24,29,4,5,93,2,1,5,17,Yes
32,Male,Bachelors,Barisal,11,67096,6515.65,76.63,20,16,0,4,89,2,1,1,14,No
29,Female,Bachelors,Sylhet,7,44307,6158.19,97.72,6,6,3,4,76,2,7,1,8,No
24,Female,High School,Barisal,2,61994,7064.2,91.89,6,6,2,4,60,1,5,1,36,No
40,Other,Bachelors,Dhaka,5,28903,3236.4,76.95,12,18,0,4,53,0,8,9,14,No
25,Female,Masters,Barisal,11,75926,9862.33,90.68,6,16,0,5,13,0,6,3,8,No
58,Female,High School,Rajshahi,12,66244,5589.93,89.75,23,20,3,1,15,3,10,10,21,No
46,Male,Masters,Sylhet,7,43198,8007.5,77.57,12,19,1,4,53,1,5,4,22,No
57,Female,High School,Khulna,3,131456,18430.65,82.98,17,3,3,1,13,1,8,6,11,No
31,Female,High School,Chittagong,6,105621,20846.43,96.02,6,23,1,4,66,0,5,2,49,Yes
53,Female,Bachelors,Chittagong,12,48938,9033.47,90.57,6,23,2,4,59,2,8,7,42,Yes
27,Female,Bachelors,Rajshahi,2,121926,10729.29,76.7,24,10,4,3,14,0,10,4,41,Yes
26,Female,Bachelors,Dhaka,3,62727,10134.96,95.32,24,5,1,5,22,2,6,8,20,No
22,Female,Bachelors,Chittagong,2,61989,9868.56,89.13,12,7,3,5,70,3,9,6,47,Yes
56,Male,Bachelors,Chittagong,1,58434,6210.21,89.61,12,23,1,1,29,2,1,4,0,Yes
25,Male,Bachelors,Dhaka,8,64672,6139.84,80.18,20,23,1,2,23,2,2,1,47,Yes
30,Other,High School,Chittagong,2,53715,8936.85,92.43,19,20,3,4,61,3,1,6,30,No
53,Male,Bachelors,Dhaka,9,80349,5619.14,78.91,17,28,2,3,17,2,5,9,32,No
47,Male,Bachelors,Chittagong,11,119456,15590.47,78.15,19,29,3,4,10,0,10,7,29,No
23,Female,High School,Sylhet,12,51223,8807.16,98.36,12,3,0,4,19,1,1,9,14,No
39,Female,High School,Rajshahi,5,99716,6424.73,96.63,18,6,0,3,80,3,1,3,31,No
50,Female,Bachelors,Chittagong,8,148206,28595.77,87.71,22,15,3,3,46,2,6,1,40,No
51,Male,High School,Sylhet,7,23413,1803.27,82.26,20,12,4,3,40,3,6,4,40,No
22,Male,Bachelors,Dhaka,5,100377,9500.67,89.9,18,24,2,3,48,2,10,1,16,No
25,Female,High School,Sylhet,4,30149,4269.17,89.31,21,17,4,3,26,1,3,7,3,No
36,Female,Bachelors,Chittagong,8,76704,10135.15,82.29,14,17,3,4,45,0,5,10,24,No
38,Male,Bachelors,Chittagong,3,48299,5148.58,82.82,12,7,3,5,69,0,6,8,9,No
53,Male,Bachelors,Khulna,10,54111,7810.01,78.66,16,26,1,5,29,0,8,2,16,No
30,Female,Masters,Khulna,6,126878,15382.6,94.44,15,28,2,2,26,1,8,5,11,Yes
41,Female,Masters,Rajshahi,6,109353,15924.95,80.02,7,13,0,4,45,1,6,10,3,No
47,Male,High School,Chittagong,8,50775,3686.95,86.77,5,25,0,2,43,0,3,5,32,No
39,Female,Masters,Rajshahi,11,81484,10842.66,96.89,13,20,1,5,30,0,10,1,27,No
41,Female,High School,Sylhet,6,96156,5892.86,94.15,16,16,2,1,59,1,7,10,6,No
50,Male,Bachelors,Barisal,4,141442,27640.33,87.47,23,20,2,1,25,3,2,1,19,Yes
23,Male,Bachelors,Rajshahi,11,96004,6935.58,75.84,22,7,4,4,99,2,4,8,21,No
34,Male,Bachelors,Khulna,10,45581,3575.71,80.6,16,16,4,4,59,2,1,5,28,No
50,Female,Masters,Rajshahi,6,67139,13005.43,90.91,5,18,0,2,58,1,7,6,19,No
35,Other,Masters,Chittagong,8,113898,20704.42,84.82,22,3,4,3,15,0,6,7,39,No
56,Female,High School,Khulna,12,32568,3947.27,98.91,11,9,0,4,34,0,9,4,37,No
52,Male,Masters,Chittagong,6,123572,17443.18,82.45,10,11,4,2,18,3,8,10,42,Yes
51,Other,High School,Khulna,11,142277,9981.28,91.21,5,19,4,1,45,0,4,2,23,No
32,Female,Masters,Chittagong,11,138719,8699.72,95.31,15,18,0,2,35,0,8,1,47,Yes
59,Male,Masters,Dhaka,7,135324,13785.57,76.81,18,10,0,1,99,0,9,2,30,No
44,Female,Bachelors,Rajshahi,12,106530,10313.7,91.8,21,15,2,5,84,3,6,6,0,No
38,Male,PhD,Khulna,10,75723,12152.74,87.3,24,29,1,5,71,2,6,8,47,Yes
38,Female,Bachelors,Khulna,1,50284,4804.63,98.17,19,8,0,4,41,1,7,6,20,No
50,Male,Bachelors,Khulna,9,100171,17741.9,79.76,12,27,3,3,84,3,3,5,31,No
40,Female,High School,Sylhet,6,115439,7214.74,90.61,22,8,3,5,44,3,2,4,32,No
27,Other,Bachelors,Sylhet,7,117650,6875.41,93.96,7,6,0,1,51,3,7,1,31,No
22,Female,Bachelors,Dhaka,11,47621,6498.53,95.88,6,21,4,3,68,1,10,6,42,Yes
35,Male,Bachelors,Chittagong,3,130116,13499.4,78.52,17,20,2,1,24,1,3,5,7,No
36,Male,Bachelors,Chittagong,1,140097,24046.76,84.26,19,8,3,2,25,1,8,6,5,No
24,Female,Bachelors,Dhaka,14,115003,20665.71,99.84,16,15,4,5,14,2,10,5,29,No
38,Male,High School,Barisal,13,56765,10379.95,76.36,21,14,0,1,21,0,8,6,46,Yes
40,Male,High School,Dhaka,12,60997,10207.29,97.8,20,21,1,1,28,2,7,1,5,No
32,Male,PhD,Barisal,9,117006,14753.44,99.78,6,24,4,2,29,2,10,10,5,No
31,Male,High School,Rajshahi,12,34536,3013.27,82.68,22,11,4,4,81,1,10,8,30,No
59,Female,High School,Khulna,9,68204,4456.13,98.02,13,16,1,2,84,0,7,9,38,No
36,Male,Bachelors,Rajshahi,11,80973,7999.72,89.07,17,13,0,3,63,0,4,10,33,No
26,Female,High School,Sylhet,8,23058,3716.53,87.17,9,23,1,2,16,1,4,2,7,No
50,Male,Bachelors,Barisal,7,97896,18340.22,98.26,22,5,3,1,29,2,4,3,2,No
27,Male,Bachelors,Khulna,9,74604,7627.03,81.11,10,14,2,3,57,0,9,8,30,No
48,Female,Bachelors,Barisal,4,79364,8504.52,77.8,12,25,3,1,93,3,7,10,23,No
59,Other,Bachelors,Chittagong,4,42751,2813.57,79.0,12,14,4,1,50,2,7,7,30,No
33,Female,Bachelors,Barisal,12,143159,10728.3,93.23,12,17,4,4,53,0,6,7,13,No
30,Female,PhD,Khulna,4,22275,1870.35,86.33,19,23,1,5,66,1,5,7,28,No
23,Male,Bachelors,Dhaka,7,129941,12024.44,93.67,17,26,2,4,99,3,10,4,17,No
48,Male,High School,Sylhet,14,19931,3447.48,88.73,12,21,2,4,88,1,8,8,17,No
40,Male,Bachelors,Khulna,11,24811,3059.1,81.49,16,7,2,3,83,0,6,2,12,No
31,Female,Bachelors,Dhaka,9,131479,21494.01,84.03,9,17,3,1,80,2,4,9,30,No
55,Male,Masters,Sylhet,6,65356,5991.65,75.96,8,18,3,5,81,1,3,6,19,No
31,Male,Bachelors,Dhaka,8,139187,7054.61,84.31,16,3,0,2,21,1,8,4,2,No
45,Male,PhD,Barisal,5,51056,4147.04,76.93,12,4,0,1,22,2,8,2,30,No
48,Male,Bachelors,Rajshahi,8,79352,7195.9,88.25,6,15,3,5,84,2,2,4,12,No
33,Other,High School,Dhaka,10,133554,17499.37,93.14,6,11,4,2,27,3,9,7,42,Yes
56,Female,Bachelors,Rajshahi,4,38203,6200.3,88.01,15,18,3,4,42,0,5,1,36,No
33,Female,Bachelors,Khulna,9,71749,11276.31,97.96,21,11,0,1,52,1,8,6,12,No
24,Male,Bachelors,Rajshahi,3,32899,5567.98,78.57,23,1,4,3,69,2,2,8,29,No
52,Female,Bachelors,Khulna,8,94424,14063.09,99.34,12,9,4,1,75,0,9,9,29,No
39,Female,Bachelors,Sylhet,13,43961,8274.57,94.92,9,28,3,1,75,2,10,5,42,Yes
44,Male,Bachelors,Rajshahi,7,17444,3279.94,82.54,18,27,4,3,53,1,6,5,22,Yes
45,Male,Masters,Dhaka,1,122134,13245.81,99.99,10,8,0,5,28,2,8,7,37,No
36,Male,Masters,Dhaka,6,78751,7481.29,87.95,9,27,1,1,92,2,4,5,46,Yes
53,Female,Masters,Chittagong,14,124697,24779.56,90.3,6,5,0,1,91,1,2,7,6,Yes
45,Female,Bachelors,Chittagong,3,149988,15646.73,90.58,13,1,3,5,69,3,8,7,44,Yes
31,Male,Bachelors,Khulna,1,32293,6074.98,99.91,14,19,3,2,41,3,4,7,33,No
45,Male,Bachelors,Chittagong,2,99307,13410.41,99.57,6,19,3,3,27,2,3,2,26,No
28,Male,High School,Khulna,14,75183,7622.16,81.08,16,8,3,2,32,0,5,6,45,Yes
36,Male,Masters,Sylhet,12,27694,3920.32,91.27,23,15,2,2,37,2,10,10,20,No
35,Female,Bachelors,Rajshahi,13,16393,2840.87,89.75,20,28,0,3,23,1,9,4,15,Yes
28,Male,PhD,Dhaka,1,72670,7061.25,89.41,6,9,1,3,16,3,4,10,33,No
43,Male,Bachelors,Dhaka,2,35405,5219.41,80.22,22,16,0,2,29,3,10,3,34,No
27,Male,Bachelors,Sylhet,9,59919,7258.37,87.92,8,18,0,4,26,2,9,1,4,No
45,Male,High School,Sylhet,7,142039,20145.69,93.06,20,20,0,2,73,1,1,5,39,Yes
46,Male,Masters,Dhaka,9,127798,17076.18,85.5,22,6,0,5,83,1,5,1,43,Yes
26,Male,Bachelors,Rajshahi,9,23649,1632.22,79.15,7,4,2,3,60,1,3,6,5,No
53,Male,Bachelors,Dhaka,12,120480,17176.78,83.21,17,25,2,4,58,3,4,7,27,No
23,Male,Bachelors,Khulna,13,146332,13646.15,77.04,10,10,1,1,97,1,8,1,14,No
39,Male,Masters,Dhaka,13,104981,17943.3,94.24,19,1,1,5,28,2,1,7,47,Yes
33,Male,Bachelors,Dhaka,6,44797,8476.32,77.23,12,16,0,2,88,1,3,4,49,Yes
54,Male,Masters,Chittagong,5,116550,9141.51,76.5,17,12,2,1,52,3,6,1,17,No
49,Female,Masters,Sylhet,7,85314,6651.9,95.18,7,27,4,5,63,0,6,3,32,No
40,Male,Bachelors,Rajshahi,5,79852,13436.01,92.13,6,14,1,5,28,0,10,10,17,No
34,Male,Bachelors,Dhaka,5,99935,8307.5,96.86,17,4,4,2,17,0,2,10,14,Yes
55,Female,Masters,Chittagong,4,82753,8162.28,86.21,5,5,4,1,40,1,2,9,43,Yes
49,Male,Masters,Khulna,3,122728,21039.42,87.09,22,26,1,5,19,3,1,7,44,Yes
54,Female,Masters,Chittagong,2,112471,17935.08,92.49,7,21,2,2,72,3,10,8,6,No
51,Female,Bachelors,Dhaka,2,108997,7268.74,86.16,12,22,1,1,80,0,3,4,46,Yes
23,Male,Bachelors,Barisal,11,46796,4223.62,80.74,11,22,4,4,93,1,2,7,5,No
56,Male,Masters,Khulna,4,117525,22562.58,86.6,16,3,3,1,51,1,3,9,6,No
37,Female,High School,Chittagong,13,104209,8377.18,92.09,20,27,3,5,88,0,6,4,48,Yes
37,Male,Masters,Khulna,5,115396,23065.92,77.76,15,22,3,1,78,2,10,5,9,No
23,Male,High School,Rajshahi,11,105664,18861.74,84.88,6,21,2,2,69,3,8,3,26,No
50,Male,Bachelors,Barisal,8,22336,3479.72,88.51,22,13,2,3,85,0,6,1,36,No
35,Male,Bachelors,Khulna,11,49120,6460.91,96.16,8,7,3,4,30,2,6,9,20,No
31,Male,Masters,Khulna,1,56005,4792.39,78.41,20,18,2,3,35,3,6,3,47,Yes
51,Female,PhD,Chittagong,12,81292,8952.58,89.58,21,15,3,2,42,2,1,3,12,Yes
43,Other,PhD,Barisal,6,131140,23136.55,75.27,16,19,3,2,66,3,1,7,48,Yes
31,Male,Bachelors,Dhaka,3,106259,20003.77,82.88,7,2,3,1,66,0,4,7,9,No
41,Male,High School,Rajshahi,7,26364,2886.01,83.69,18,12,4,1,16,1,4,10,22,No
54,Male,High School,Dhaka,1,103286,5259.57,85.37,19,15,0,4,72,1,10,1,23,No
47,Female,High School,Dhaka,8,133769,8940.69,93.98,20,29,0,5,67,3,2,6,5,Yes
43,Male,High School,Khulna,2,29734,1544.47,78.18,24,21,0,2,85,3,1,5,43,Yes
29,Female,Bachelors,Chittagong,2,40780,2988.96,77.57,21,2,0,4,15,2,5,7,19,No
23,Female,PhD,Rajshahi,12,84994,13958.95,76.38,8,19,2,1,79,2,9,1,27,No
39,Male,Masters,Chittagong,9,122928,22517.48,92.04,6,15,0,1,12,1,2,1,8,Yes
33,Male,Bachelors,Chittagong,8,94421,12237.25,87.3,12,9,3,3,49,0,3,1,49,Yes
26,Female,High School,Sylhet,8,15282,2200.49,78.92,23,26,1,5,24,2,8,1,19,Yes
